Date,Close/Last,Volume,Open,High,Low
12/30/2020,$1638.8339,6,$1813.6428,$1846.4195,$1562.355
12/29/2020,$1879.1962,8,$2185.1118,$2185.1118,$1748.0895
12/28/2020,$1768.848,10,$2163.2607,$2163.2607,$1682.5361
12/24/2020,$2075.8562,9,$2185.1118,$2185.1118,$1584.2061
12/23/2020,$2185.1118,9,$2185.1118,$2185.1118,$1595.1316
12/22/2020,$2185.1118,4,$1578.7433,$2294.3674,$1562.355
12/21/2020,$1529.032,2,$1693.4617,$1693.4617,$1518.6527
12/18/2020,$1573.2805,18,$1638.8339,$1691.2766,$1529.5783
12/17/2020,$1704.3872,10,$2075.8562,$2075.8562,$1638.8339
12/16/2020,$1857.3451,3,$2098.7999,$2098.7999,$1834.4014
12/15/2020,$2075.8562,6,$1966.6006,$2075.8562,$1868.2706
12/14/2020,$1966.6006,8,$2075.8562,$2120.651,$1966.6006
12-11-2020,$2048.5423,1,$2333.6994,$2333.6994,$1966.6006
12-10-2020,$2075.8562,9,$2294.3674,$2294.3674,$1883.0201
12-09-2020,$2333.6994,N/A,$2015.7657,$2335.8845,$2015.7657
12-08-2020,$2294.3674,19,$2403.623,$2403.623,$2130.484
12-07-2020,$2185.1118,6,$2403.623,$2567.5064,$2185.1118
12-04-2020,$2206.9629,10,$1748.0895,$2786.0176,$1726.2383
12-03-2020,$1966.6006,9,$1726.2383,$1966.6006,$1726.2383
12-02-2020,$1671.6106,1,$1573.2805,$1704.3872,$1573.2805
12-01-2020,$1748.0895,8,$1573.2805,$1748.0895,$1573.2805
11/30/2020,$1595.1316,6,$1748.0895,$1748.0895,$1573.2805
11/27/2020,$1665.0552,3,$1619.1679,$1702.2021,$1573.2805
11/25/2020,$1573.2805,N/A,$1573.2805,$1700.017,$1573.2805
11/24/2020,$1575.4656,10,$1474.9505,$1704.3872,$1474.9505
11/23/2020,$1681.9898,2,$1584.2061,$1745.9044,$1584.2061
11/20/2020,$1573.2805,5,$1748.0895,$1748.0895,$1573.2805
11/19/2020,$1638.8339,14,$1774.3108,$1774.3108,$1638.8339
11/18/2020,$1748.0895,2,$1761.2001,$1761.2001,$1638.8339
11/17/2020,$1748.0895,3,$1573.2805,$1748.0895,$1573.2805
11/16/2020,$1572.188,6,$1748.0895,$1748.0895,$1529.5783
11/13/2020,$1748.0895,2,$1507.7272,$1748.0895,$1507.7272
11-12-2020,$1573.2805,4,$1748.0895,$1748.0895,$1573.2805
11-11-2020,$1748.0895,3,$1745.9044,$1774.3108,$1638.8339
11-10-2020,$1745.9044,8,$1638.8339,$1748.0895,$1584.2061
11-09-2020,$1733.2307,3,$1748.0895,$1857.3451,$1584.2061
11-06-2020,$1743.7192,10,$1726.2383,$1748.0895,$1551.4294
11-05-2020,$1830.0312,18,$1913.0654,$1966.6006,$1748.0895
11-04-2020,$2054.2236,N/A,$2054.2236,$2054.2236,$2054.2236
11-03-2020,$2126.1138,7,$2185.1118,$2185.1118,$1911.9729
11-02-2020,$2248.4801,1,$2403.623,$2403.623,$2078.0414
10/30/2020,$2316.2185,1,$1857.3451,$2321.6813,$1857.3451
10/29/2020,$2075.8562,5,$2130.484,$2202.5927,$2075.8562
10/28/2020,$2185.1118,2,$2163.2607,$2401.4379,$2163.2607
10/27/2020,$2223.3513,1,$2305.293,$2305.293,$2123.9287
10/26/2020,$2182.9267,8,$2606.8384,$2606.8384,$2182.9267
10/23/2020,$2403.623,1,$2395.9751,$2403.623,$2185.1118
10/22/2020,$2289.9972,6,$2185.1118,$2450.6029,$2086.7818
10/21/2020,$2401.4379,21,$2294.3674,$2403.623,$2045.2647
10/20/2020,$2399.2528,6,$2272.5163,$2543.4702,$2272.5163
10/19/2020,$2468.7393,1,$2538.0074,$2567.5064,$2370.8463
10/16/2020,$2409.0858,10,$2512.8786,$2602.4682,$2185.1118
10/15/2020,$2576.2468,7,$2370.8463,$2619.9491,$2250.6652
10/14/2020,$2403.623,4,$2501.953,$2501.953,$2343.5324
10/13/2020,$2600.2831,14,$2617.764,$2617.764,$2348.9952
10-12-2020,$2617.764,13,$2577.0116,$2720.4642,$2403.623
10-09-2020,$2622.1342,7,$2840.6454,$2912.7541,$2583.8947
10-08-2020,$2973.9372,6,$2767.4441,$3037.3054,$2657.096
10-07-2020,$2676.762,5,$2796.9431,$2796.9431,$2513.9712
10-06-2020,$2941.7068,2,$2729.2047,$2941.7068,$2643.9853
10-05-2020,$2938.9754,2,$2442.955,$3037.3054,$2442.955
10-02-2020,$2729.2047,6,$3037.3054,$3037.3054,$2512.8786
10-01-2020,$2729.2047,2,$2964.1042,$3037.3054,$2622.1342
09/30/2020,$3035.1203,3,$3129.0801,$3277.6677,$2425.4741
09/29/2020,$3059.1566,4,$2732.4823,$3059.1566,$2415.6411
09/28/2020,$3133.4504,3,$2590.9964,$3133.4504,$2316.2185
09/25/2020,$2599.1905,11,$2840.6454,$2882.7088,$2523.8042
09/24/2020,$2827.5347,6,$2535.8223,$3015.4543,$2515.0637
09/23/2020,$3050.4161,12,$2969.567,$3059.1566,$2634.1523
09/22/2020,$3037.3054,6,$3053.6938,$3168.4122,$2840.6454
09/21/2020,$3004.5288,5,$3372.7201,$3372.7201,$2720.4642
09/18/2020,$3603.2494,5,$3703.7646,$3703.7646,$3260.1869
09/17/2020,$3592.8701,1,$3714.6901,$3714.6901,$3255.8166
09/16/2020,$3714.6901,2,$3714.6901,$3823.9457,$3015.4543
09/15/2020,$3712.505,8,$3617.4526,$3823.9457,$2294.3674
09/14/2020,$3561.7323,7,$3627.2856,$3627.2856,$3354.6929
09-11-2020,$3627.2856,10,$3714.6901,$3823.9457,$3539.8812
09-10-2020,$3714.6901,7,$3845.7968,$3845.7968,$3386.9233
09-09-2020,$3714.6901,23,$3605.4345,$3714.6901,$3190.2633
09-08-2020,$3496.1789,14,$3496.1789,$3539.8812,$2862.4965
09-04-2020,$3277.6677,26,$2567.5064,$3539.8812,$2567.5064
09-03-2020,$2567.5064,2,$2594.8203,$2622.1342,$2425.4741
09-02-2020,$2567.5064,4,$2512.8786,$2567.5064,$2441.8625
09-01-2020,$2512.8786,5,$2403.623,$2512.8786,$2403.623
08/31/2020,$2403.623,5,$2403.623,$2622.1342,$2316.2185
08/28/2020,$2403.623,4,$2294.3674,$2416.1874,$2294.3674
08/27/2020,$2458.2508,7,$2401.4379,$2512.8786,$2294.3674
08/26/2020,$2444.5939,22,$2619.9491,$2619.9491,$2206.9629
08/25/2020,$2488.8424,11,$2389.9661,$2565.3213,$2263.7759
08/24/2020,$2619.9491,34,$3108.3216,$3108.3216,$2237.5545
08/21/2020,$2818.7943,13,$2622.1342,$2818.7943,$2458.2508
08/20/2020,$2654.9109,4,$2731.3898,$2731.3898,$2578.432
08/19/2020,$2829.7198,10,$2622.1342,$2831.9049,$2407.9932
08/18/2020,$2748.8707,10,$2840.6454,$2840.6454,$2622.1342
08/17/2020,$2796.9431,52,$3113.7844,$3113.7844,$2034.3391
08/14/2020,$3113.7844,35,$3780.2435,$3780.2435,$2787.1101
08/13/2020,$3714.6901,20,$3386.9233,$3714.6901,$3386.9233
08-12-2020,$3423.524,8,$3279.8529,$3845.7968,$3277.6677
08-11-2020,$3605.4345,9,$3845.7968,$3845.7968,$3299.5189
08-10-2020,$3703.7646,13,$3194.6335,$3823.9457,$3124.7099
08-07-2020,$3197.9112,6,$2988.1404,$3268.9273,$2988.1404
08-06-2020,$3113.7844,6,$3221.9474,$3223.04,$2840.6454
08-05-2020,$3004.5288,5,$2753.2409,$3195.7261,$2753.2409
08-04-2020,$3004.5288,9,$3277.6677,$3277.6677,$2786.0176
08-03-2020,$3070.0821,22,$3485.2534,$3485.2534,$2840.6454
07/31/2020,$3493.9938,19,$3703.7646,$3714.6901,$2735.76
07/30/2020,$3332.2955,7,$3330.1104,$3441.5511,$3231.7804
07/29/2020,$3496.1789,5,$3321.37,$3539.8812,$3321.37
07/28/2020,$3709.2273,7,$3714.6901,$3714.6901,$3277.6677
07/27/2020,$3452.4767,43,$3561.7323,$3933.2013,$2949.901
07/24/2020,$3823.9457,11,$3714.6901,$3823.9457,$3277.6677
07/23/2020,$3823.9457,11,$4064.308,$4064.308,$3714.6901
07/22/2020,$3878.5735,3,$3960.5152,$3960.5152,$3823.9457
07/21/2020,$4042.4569,4,$4064.308,$4326.5214,$4042.4569
07/20/2020,$4151.7125,4,$4368.0386,$4368.0386,$4044.642
07/17/2020,$4368.0386,6,$4151.7125,$4370.2237,$3998.7547
07/16/2020,$4151.7125,9,$4331.9842,$4370.2237,$3976.9035
07/15/2020,$4346.1874,9,$4304.6703,$4457.6281,$3976.9035
07/14/2020,$4147.3423,18,$4576.7167,$4576.7167,$3714.6901
07/13/2020,$4330.8916,2,$3955.0524,$4346.1874,$3955.0524
07-10-2020,$4339.6321,4,$4315.5959,$4346.1874,$3955.0524
07-09-2020,$4351.7595,5,$4805.0609,$4807.246,$4151.7125
07-08-2020,$4802.8758,4,$4357.113,$4916.5016,$3719.0603
07-07-2020,$4203.0626,3,$4370.2237,$4586.5497,$4046.8271
07-06-2020,$4588.7348,6,$4195.4147,$4588.7348,$3714.6901
07-02-2020,$4145.1571,2,$4184.4892,$4184.4892,$3605.4345
07-01-2020,$4193.2296,11,$3935.3864,$4195.4147,$3496.1789
06/30/2020,$4135.3241,9,$3676.4507,$4239.117,$3676.4507
06/29/2020,$4031.5313,36,$4471.2851,$4471.2851,$2840.6454
06/26/2020,$4413.9259,9,$4465.8223,$4490.4048,$4129.8614
06/25/2020,$4501.3304,13,$5679.1056,$5679.1056,$4392.0748
06/24/2020,$5679.1056,8,$5899.8019,$5899.8019,$4927.4272
06/23/2020,$5820.5916,16,$5460.5945,$5899.8019,$5025.7572
06/22/2020,$5025.7572,10,$4697.9904,$5124.0872,$4697.9904
06/19/2020,$4695.8053,21,$4523.1815,$5003.9061,$4354.9279
06/18/2020,$4293.7447,6,$3944.1269,$4670.6765,$3944.1269
06/17/2020,$4365.8534,9,$4845.4855,$4845.4855,$4151.7125
06/16/2020,$4663.0286,4,$4794.1354,$4794.1354,$4372.4088
06/15/2020,$4588.7348,17,$5451.854,$5451.854,$4151.7125
06-12-2020,$5451.854,16,$4313.4108,$5462.7796,$4075.9984
06-11-2020,$4313.4108,8,$4912.1314,$5462.7796,$4151.7125
06-10-2020,$4479.4793,16,$4807.246,$4807.246,$4370.2237
06-09-2020,$4479.4793,14,$4151.7125,$4807.246,$4151.7125
06-08-2020,$4307.948,30,$4809.4311,$5025.7572,$4044.642
06-05-2020,$5025.7572,35,$5462.7796,$5659.4396,$4697.9904
06-04-2020,$5681.2908,25,$6986.8951,$7418.4547,$5360.0793
06-03-2020,$6282.1965,12,$5943.5042,$6555.3355,$5462.7796
06-02-2020,$5899.8019,10,$6172.9409,$6183.8665,$5545.8138
06-01-2020,$6227.5687,24,$6880.9172,$6880.9172,$5464.9647
05/29/2020,$6773.8467,4,$7232.7202,$7232.7202,$6555.3355
05/28/2020,$7429.3802,2,$7822.7004,$8084.9138,$7145.3157
05/27/2020,$7429.3802,10,$6937.7301,$9612.3069,$6719.2189
05/26/2020,$6992.3579,4,$6990.1727,$6992.3579,$6336.8243
05/22/2020,$6990.1727,1,$6339.0094,$7101.6135,$6339.0094
05/21/2020,$6866.7139,12,$6664.5911,$7429.3802,$6284.3816
05/20/2020,$7101.0672,1,$7199.9435,$7407.5291,$6828.4745
05/19/2020,$7189.0179,2,$6577.1866,$7189.0179,$6446.0799
05/18/2020,$6872.1767,4,$6393.6372,$7503.674,$6393.6372
05/15/2020,$7451.2313,2,$7501.4889,$7503.674,$6555.3355
05/14/2020,$7363.8269,6,$7473.0825,$7473.0825,$6773.8467
05/13/2020,$7086.3177,2,$7004.376,$7374.7524,$6797.8829
05-12-2020,$6992.3579,1,$7372.5673,$7374.7524,$6797.8829
05-11-2020,$7208.6839,1,$7582.3381,$7582.3381,$6784.7722
05-08-2020,$7363.8269,21,$8150.4671,$8216.0205,$6686.4422
05-07-2020,$7702.5192,5,$7320.1246,$8063.0627,$7320.1246
05-06-2020,$7418.4547,4,$7320.1246,$7494.9336,$6773.8467
05-05-2020,$6986.8951,6,$7955.9922,$7955.9922,$6773.8467
05-04-2020,$7647.8914,6,$8072.8957,$8073.9882,$7210.869
05-01-2020,$7853.2919,1,$7735.2959,$8126.4309,$7210.869
04/30/2020,$8084.9138,4,$8150.4671,$8216.0205,$7844.5515
04/29/2020,$8084.9138,7,$7658.817,$8303.425,$7647.8914
04/28/2020,$8301.2398,2,$7757.147,$8519.751,$7757.147
04/27/2020,$8521.9361,5,$7757.147,$8631.1917,$7538.6358
04/24/2020,$8073.9882,3,$8565.6384,$8609.3406,$7647.8914
04/23/2020,$8237.8716,6,$9177.4697,$9177.4697,$7647.8914
04/22/2020,$8368.9783,4,$9483.3853,$9614.4921,$7997.5093
04/21/2020,$9483.3853,2,$8740.4473,$9483.3853,$8303.425
04/20/2020,$9505.2365,2,$8642.1173,$10925.5592,$8642.1173
04/17/2020,$8642.1173,4,$7647.8914,$11351.656,$7647.8914
04/16/2020,$7645.7063,1,$7429.3802,$7647.8914,$7156.2412
04/15/2020,$7341.9758,1,$7380.2152,$7418.4547,$7265.4968
04/14/2020,$7270.9596,1,$7427.1951,$7429.3802,$7254.5713
04/13/2020,$7144.2231,2,$6899.4906,$7418.4547,$6839.40
04-09-2020,$6883.1023,11,$7025.1345,$7304.5666,$6555.3355
04-08-2020,$7101.6135,3,$7451.2313,$7789.9237,$6894.0278
04-07-2020,$7647.8914,4,$7844.5515,$8063.0627,$7057.9112
04-06-2020,$7626.0403,5,$7374.7524,$7626.0403,$6609.9633
04-03-2020,$7210.869,2,$6686.4422,$7374.7524,$6555.3355
04-02-2020,$7101.6135,5,$7101.6135,$7645.7063,$6992.3579
04-01-2020,$7645.7063,11,$6391.4521,$9395.9809,$6391.4521
03/31/2020,$6725.7742,3,$6118.3131,$7097.2432,$6118.3131
03/30/2020,$6194.792,12,$6883.1023,$7206.4988,$6183.8665
03/27/2020,$7134.3901,15,$6975.9695,$7385.678,$5899.8019
03/26/2020,$6817.5489,6,$8139.5416,$8139.5416,$6817.5489
03/25/2020,$8183.2438,3,$7647.8914,$8194.1694,$6992.3579
03/24/2020,$7647.8914,8,$6883.1023,$7691.5936,$6555.3355
03/23/2020,$6829.0207,10,$6994.543,$7594.3562,$5901.9871
03/20/2020,$8521.9361,3,$8849.7029,$9177.4697,$6599.0377
03/19/2020,$8194.1694,10,$5244.2684,$8740.4473,$5244.2684
03/18/2020,$5244.2684,26,$6773.8467,$6773.8467,$5244.2684
03/17/2020,$7700.8804,6,$8303.425,$8356.4139,$6555.3355
03/16/2020,$8303.425,21,$8740.4473,$8740.4473,$5025.7572
03/13/2020,$8412.6805,8,$8956.7734,$10025.2931,$8084.9138
03-12-2020,$8303.425,13,$9886.5385,$9886.5385,$7866.4026
03-11-2020,$10049.3293,4,$11996.264,$12018.1151,$8961.1436
03-10-2020,$12018.1151,6,$7866.4026,$12455.1374,$7866.4026
03-09-2020,$8740.4473,20,$10925.5592,$10925.5592,$6336.8243
03-06-2020,$10707.048,14,$13329.1822,$13329.1822,$9616.6772
03-05-2020,$13219.9266,6,$13766.2045,$13766.2045,$10927.7443
03-04-2020,$14585.6215,N/A,$15293.5977,$15293.5977,$13875.4601
03-03-2020,$14203.2269,3,$15295.7828,$15295.7828,$13110.671
03-02-2020,$14858.7605,6,$14312.4825,$15295.7828,$11908.8595
02/28/2020,$14558.3076,2,$14988.7746,$15186.5272,$14203.2269
02/27/2020,$15405.0384,5,$13788.0557,$15470.5918,$13547.6934
02/26/2020,$15077.2716,1,$15592.958,$15592.958,$14301.5569
02/25/2020,$13984.7157,7,$16209.1596,$16209.1596,$13012.341
02/24/2020,$15732.8052,11,$18027.1726,$18027.1726,$14203.2269
02/21/2020,$17306.0857,3,$17480.8946,$17915.7319,$15973.1675
02/20/2020,$17915.7319,2,$17480.8946,$18573.4506,$16606.8499
02/19/2020,$17429.5445,3,$18787.5915,$18802.8873,$17043.8723
02/18/2020,$17758.4039,20,$17917.917,$19666.0065,$17480.8946
02/14/2020,$17043.8723,9,$15295.7828,$17043.8723,$15295.7828
02/13/2020,$15951.3164,4,$14618.3981,$16825.3611,$13809.9068
02-12-2020,$14858.7605,12,$15104.5855,$15186.5272,$11470.1546
02-11-2020,$15732.8052,9,$17153.1279,$17590.1502,$14858.7605
02-10-2020,$17480.8946,1,$17109.4256,$19228.9841,$17109.4256
02-07-2020,$17480.8946,1,$18573.4506,$18573.4506,$17043.8723
02-06-2020,$18573.4506,3,$18573.4506,$18791.9617,$16945.5422
02-05-2020,$17786.8103,3,$19010.4729,$19228.9841,$17764.9592
02-04-2020,$18835.664,3,$19447.4953,$19447.4953,$17262.3835
02-03-2020,$17480.8946,1,$19666.0065,$19666.0065,$16906.7565
01/31/2020,$17544.2629,6,$15869.3747,$18184.5007,$15869.3747
01/30/2020,$16005.9442,10,$16825.3611,$17262.3835,$15377.7245
01/29/2020,$17262.3835,18,$19447.4953,$19447.4953,$16169.8275
01/28/2020,$19228.9841,10,$19228.9841,$20103.0288,$17699.4058
01/27/2020,$19228.9841,7,$20103.0288,$20321.54,$19228.9841
01/24/2020,$19775.2621,33,$19010.4729,$21195.5848,$17480.8946
01/23/2020,$19010.4729,10,$18136.4282,$19010.4729,$16388.3387
01/22/2020,$17699.4058,15,$17260.1984,$19336.0546,$16716.1055
01/21/2020,$16519.4454,13,$15951.3164,$16519.4454,$13766.2045
01/17/2020,$15623.5496,17,$14203.2269,$16169.8275,$13984.1694
01/16/2020,$13547.6934,19,$10925.5592,$15273.9317,$10925.5592
01/15/2020,$11362.5815,6,$10925.5592,$12005.0044,$9506.329
01/14/2020,$10704.8629,9,$8157.0225,$10704.8629,$8157.0225
01/13/2020,$8738.2622,1,$8718.5962,$8740.4473,$8368.9783
01-10-2020,$8412.6805,3,$8633.3768,$8739.3548,$8047.7669
01-09-2020,$8527.3989,3,$9286.7253,$9286.7253,$8089.284
01-08-2020,$8736.0771,2,$8303.425,$8827.8518,$8084.9138
01-07-2020,$8303.425,14,$8325.2761,$8849.7029,$8301.2398
01-06-2020,$8736.0771,5,$8337.2942,$8740.4473,$7876.2356
01-03-2020,$8041.2115,9,$6555.3355,$8347.1272,$5899.8019
01-02-2020,$7394.4184,6,$7101.6135,$7394.4184,$6992.3579
12/31/2019,$7210.869,1,$6730.1444,$7210.869,$6555.3355
12/30/2019,$6664.5911,2,$6555.3355,$6883.1023,$6140.1642
12/27/2019,$6555.3355,1,$6336.8243,$6555.3355,$6227.5687
12/26/2019,$6282.1965,1,$7145.3157,$7145.3157,$6118.3131
12/24/2019,$6771.6616,1,$6588.1122,$6771.6616,$5899.8019
12/23/2019,$6664.5911,2,$6336.8243,$6773.8467,$6011.2426
12/20/2019,$6577.1866,1,$6883.1023,$7101.6135,$6501.8003
12/19/2019,$6883.1023,4,$6528.0216,$7210.869,$6485.2371
12/18/2019,$6446.6262,2,$6241.5534,$6555.3355,$6074.6109
12/17/2019,$6269.0858,1,$4949.2783,$6561.8908,$4949.2783
12/16/2019,$6172.9409,2,$6557.5206,$6559.7057,$5917.2828
12/13/2019,$6401.591,3,$5899.8019,$6555.3355,$5899.8019
12-12-2019,$6664.5911,1,$6060.4077,$6664.5911,$6060.4077
12-11-2019,$6183.8665,2,$6365.2308,$6609.9633,$5899.8019
12-10-2019,$5681.2908,9,$6107.3876,$6555.3355,$5681.2908
12-09-2019,$5951.6983,5,$6150.6528,$6150.6528,$5464.9647
12-06-2019,$6522.5588,7,$6555.3355,$6555.3355,$5724.993
12-05-2019,$6495.2012,3,$7498.2112,$7498.2112,$5798.1942
12-04-2019,$6113.9429,7,$6046.2044,$6878.732,$5462.7796
12-03-2019,$5462.7796,3,$5899.8019,$5914.8792,$5462.7796
12-02-2019,$6118.3131,N/A,$6363.0457,$6363.0457,$5921.6531
11/29/2019,$6373.0098,N/A,$6293.1221,$6373.0098,$6293.1221
11/27/2019,$6009.0575,2,$6129.2387,$6304.0476,$5572.0352
11/26/2019,$6332.4541,6,$5786.1761,$6555.3355,$5681.2908
11/25/2019,$5462.7796,2,$5808.0272,$5808.0272,$5462.7796
11/22/2019,$5810.2124,11,$5877.9508,$5899.8019,$5462.7796
11/21/2019,$5790.5464,6,$5733.7334,$5873.5806,$5357.8942
11/20/2019,$5353.524,12,$5135.0128,$6116.128,$5025.7572
11/19/2019,$5462.7796,7,$7427.1951,$7427.1951,$5309.8217
11/18/2019,$6521.7722,5,$6992.3579,$7626.0403,$6446.0799
11/15/2019,$7276.5972,3,$7669.7425,$8303.425,$6883.1023
11/14/2019,$7669.7425,6,$8303.425,$8740.4473,$7429.3802
11/13/2019,$8028.1009,2,$8084.9138,$8084.9138,$7538.6358
11-12-2019,$7217.4244,11,$7866.4026,$8303.425,$7217.4244
11-11-2019,$7866.4026,9,$7647.8914,$8303.425,$7320.1246
11-08-2019,$7425.01,5,$6974.877,$7429.3802,$6883.1023
11-07-2019,$6861.2511,2,$7101.6135,$7538.6358,$6555.3355
11-06-2019,$6773.8467,6,$6336.8243,$7095.0581,$6229.7538
11-05-2019,$6101.007,7,$7199.9435,$7208.6839,$6101.007
11-04-2019,$6424.2288,18,$7156.2412,$7647.8914,$6336.8243
11-01-2019,$6553.1504,21,$6555.3355,$7088.5028,$5899.8019
10/31/2019,$6336.8243,14,$6629.6293,$7372.5673,$5790.5464
10/30/2019,$6498.5226,26,$5462.7796,$7088.5028,$5462.7796
10/29/2019,$5572.0352,6,$5244.2684,$5681.2908,$5244.2684
